Date,Rh1,Rh2,Tmax,Tmin,Rainfall
6/16/2021,90.36,94.14,25.7,20,12.4
6/17/2021,89.66,86.06,27.2,20,6.4
6/18/2021,NaN,NaN,28.4,20,0.01
6/19/2021,87.23,76.7,28.4,20,0.2
6/20/2021,77.2,84.38,25.7,20.2,2.5
6/21/2021,69.93,77.91,30,19,0.4
6/22/2021,68.55,70.95,31.5,20,0
6/23/2021,70.5,81.69,29.5,21.2,0.01
6/24/2021,71.09,70.5,29,20.2,8.6
6/25/2021,91.96,90.48,27.4,20.2,1.2
6/26/2021,97.44,84.53,24.2,20,16.8
6/27/2021,81.18,86.3,29,20.4,21.5
6/28/2021,84.48,76.24,28.2,20.6,2.3
6/29/2021,88.81,72.59,29,20.4,3.6
6/30/2021,95.1,89.03,28,22,0.5
7/1/2021,98.27,88.99,24.4,19.3,54.6
7/2/2021,98.28,91.93,23.4,19.4,40.2
7/3/2021,97.44,71.93,27.5,19.8,66
7/4/2021,92.7,70.17,29,20.5,2.8
7/5/2021,79.34,92.09,30.5,21.4,0.01
7/6/2021,86.22,77.4,28.4,21,28
7/7/2021,84.84,83.89,29.8,20.4,0.01
7/8/2021,96.73,95.93,25.7,21.2,16.5
7/9/2021,NaN,NaN,28.8,20.6,34.4
7/10/2021,72.11,96.69,29.2,20.7,1.6
7/11/2021,95.05,84.86,26.6,20.4,91.4
7/12/2021,85.31,94.21,28.2,20.5,1.3
7/13/2021,75.54,86.77,29.9,20.5,16
7/14/2021,79.46,82.9,29.2,20.6,57.3
7/15/2021,NaN,NaN,27.7,20,9.5
7/16/2021,87.35,91.95,25,20.6,2.2
7/17/2021,92.63,95.1,28.3,20,0.7
7/18/2021,NaN,NaN,29,20.6,11.2
7/19/2021,84.63,84.85,28.5,21.2,0.9
7/20/2021,86.05,93.55,29,20.6,13.7
7/21/2021,95.1,90.68,27.2,20.6,7.8
7/22/2021,87.71,83.77,29.6,20.8,10
7/23/2021,79.65,73.54,31,21.5,0.01
7/24/2021,76.96,78.77,31.5,20.1,42.8
7/25/2021,87.9,92.16,31.2,22,10.8
7/26/2021,92.75,84.77,25,20.4,26.3
7/27/2021,86.92,81.45,28.1,20.6,6.2
7/28/2021,86.45,78.47,29.5,19.8,17
7/29/2021,84.51,73.14,29.6,19.8,19.3
7/30/2021,87.56,77.65,28.8,21.2,9.9
7/31/2021,80.45,75.68,30.2,21.1,9.1
8/1/2021,89,82.08,30,20.6,0
8/2/2021,83.56,80.58,29.9,21,1.5
8/3/2021,89.11,80.61,29.7,20.8,6
8/4/2021,88.83,92.81,25.8,21,2.3
8/5/2021,79.83,73.63,29.5,19.3,2.8
8/6/2021,78.49,92.13,31.4,20.8,0
8/7/2021,84.74,78.95,29,21,18
8/8/2021,84.74,83.39,29.3,21,2.6
8/9/2021,NaN,NaN,29.2,20.3,29.4
8/10/2021,85.96,84.13,29.6,19.8,0.4
8/11/2021,72.9,90.59,29.5,20.5,0.01
8/12/2021,86.1,91.25,30.1,21.6,0.7
8/13/2021,86.1,80.18,29.4,20.4,13.8
8/14/2021,82,80.58,28.9,21,0.01
8/15/2021,NaN,NaN,27.3,20.5,10.2
8/16/2021,83.74,76.02,29.2,21,0.01
8/17/2021,79.38,92.03,29.4,21.2,10.5
8/18/2021,NaN,NaN,28.2,21.1,13.3
8/19/2021,84.68,84.56,29,20,18.2
8/20/2021,80.31,84.61,28.2,20.5,0.01
8/21/2021,85.79,76.71,29.3,20.6,0.1
8/22/2021,87.38,77.83,26.8,20.4,3
8/23/2021,96.64,89,24.5,21.2,20.8
8/24/2021,88.92,87.51,27.2,20.6,3.1
8/25/2021,95.87,82.08,27.5,20.5,7
8/26/2021,80.65,88.29,26.5,21.4,0.01
8/27/2021,94.87,87.39,23.8,19.3,41.5
8/28/2021,93.46,91.79,26.7,19.8,13.2
8/29/2021,99.13,94.11,21.3,19,20.6
8/30/2021,84.34,89.6,28,19,10.7
8/31/2021,84.33,93.42,29.5,19.6,22.5
9/1/2021,80.20875346,80.85884559,30.3,19.9,10
9/2/2021,90.37907145,86.71184313,29,19.6,3.9
9/3/2021,93.39463803,81.54374529,27.2,20.6,0.4
9/4/2021,79.90131307,76.65009422,29.8,19.2,5.2
9/5/2021,77.82116043,77.76186532,30.5,20.5,11.8
9/6/2021,100,86.15573588,29.5,18.8,121.5
9/7/2021,95.82505263,87.27564103,29.8,20,12
9/8/2021,80.53092622,93.45620713,29.7,19.6,3.2
9/9/2021,92.56712726,82.86293118,25.5,19.5,32.6
9/10/2021,80.94007166,84.29212662,29.6,19,0.4
9/11/2021,80.97967291,81.91001823,30.6,19,0.01
9/12/2021,79.60106552,85.4591713,31.8,20.2,0.01
9/13/2021,80.31739713,90.33068849,30.7,19,4.5
9/14/2021,82.33019958,80.39717221,28.2,19.5,9.2
9/15/2021,90.25018621,87.22134627,24.4,20,2.5
9/16/2021,88.47093857,85.98741161,27,19.2,0.7
9/17/2021,94.97220823,94.91992506,23.8,19,2.5
9/18/2021,91.53197432,84.04145343,29.7,17.7,2.2
9/19/2021,88.1871256,81.14656497,31,19.5,0
9/20/2021,93.55893352,90.34227919,29.3,20.3,0.01
9/21/2021,82.77344626,82.34515197,29.4,19,26
9/22/2021,88.57513637,84.95559257,25.2,19,19.5
9/23/2021,84.90166035,85.26144675,29.1,18.5,2.2
9/24/2021,79.99832456,81.75388873,30.5,18.6,0
9/25/2021,75.04183206,88.58173522,29.6,19.3,0
9/26/2021,81.2801686,94.1206527,29.5,18.8,0
9/27/2021,83.38277286,83.31963709,30,18.5,21
9/28/2021,80.48459409,96.56458717,26.6,18,7
9/29/2021,87.25828135,84.7791312,28,17.8,10
9/30/2021,82.79596989,87.21535712,28.8,19.6,0.1
10/1/2021,88.56,85.8,28.7,19,0.01
10/2/2021,94.84,76.8,27.8,19,0.01
10/3/2021,91.67,91.99,29,18.5,4
10/4/2021,82.85,93.28,28.8,18.8,0
10/5/2021,83.93,88.68,28,18.7,40.6
10/6/2021,88.57,85.81,28.4,19.3,0
10/7/2021,84.68,85.57,28.4,18.5,0
10/8/2021,77.84,78.54,29.5,17.7,0
10/9/2021,NaN,NaN,29.3,18.3,0
10/10/2021,77.26,84.98,29.5,18.5,0
10/11/2021,84.21,83.14,30.7,17.5,0
10/12/2021,78.42,78.56,31.3,18.5,0
10/13/2021,82.62,77.37,31.5,17.5,0
10/14/2021,79.71,68.1,31.6,16.7,0
10/15/2021,NaN,NaN,31.8,16.5,0
10/16/2021,80.05,82.86,31.6,17.4,0
10/17/2021,85.34,85.62,27.5,18,8.5
10/18/2021,NaN,NaN,25,18.8,3.9
10/19/2021,97.4,94.7,21.8,18.7,3.6
10/20/2021,83.99,89.95,25.9,18,6.6
10/21/2021,80.53,84.83,28.5,16.5,0.01
10/22/2021,89.2,86.57,25,15,0
10/23/2021,79.24,83.99,27.5,17.6,0
10/24/2021,81.76,76.01,26.6,16.4,0
10/25/2021,81.02,81.23,26.4,13.5,0
10/26/2021,84.05,82.18,25.5,14.4,0
10/27/2021,74.75,75.91,25.1,13,0
10/28/2021,80.88,82.94,25.5,12.5,0
10/29/2021,82.4,71.81,25,12.1,0
10/30/2021,75.71,78.56,24.7,10.6,0
10/31/2021,80.04,83.78,23.9,11.1,0
11/1/2021,78.18,72.53,24.8,13.5,0
11/2/2021,83.28,80.73,23.5,11.6,0
11/3/2021,73,79.64,24.2,11.4,0
11/4/2021,79.62,81.32,23.9,10.2,0
11/5/2021,96.02,79.76,22.9,9.5,0
11/6/2021,82.66,77.66,23.3,9,0
11/7/2021,87.17,79.43,23.8,10,0
11/8/2021,86.17,78.23,24,9.2,0
11/9/2021,NaN,NaN,24,9,0
11/10/2021,86.01,72.2,24,9,0
11/11/2021,85.85,77.64,24.2,8.5,0
11/12/2021,85.69,77.63,23,8.5,0
11/13/2021,85,80.71,22,8,0
11/14/2021,81.52,78.81,22.2,8,0
11/15/2021,NaN,NaN,22.2,8.8,0
11/16/2021,87.83,82.48,21.8,9.2,0
11/17/2021,80.22,76.94,22,7.4,0
11/18/2021,NaN,NaN,22.5,9,0
11/19/2021,91.74,73.99,19.5,11.1,0.01
11/20/2021,95.55,77.65,22.8,7.8,0
11/21/2021,83.9,79.77,24.8,8.8,0.01
11/22/2021,81.78,78.5,23.8,11.3,0
11/23/2021,85.7,82.77,21.6,8,0
11/24/2021,91.78,94.06,21.4,10.2,0
11/25/2021,91.32,84.27,20,8.2,0
11/26/2021,93.59,86.58,19.6,8.8,0
11/27/2021,91.21,81.2,20.8,7.6,0.01
11/28/2021,95.52,83.98,21.4,7.1,0
11/29/2021,95.46,78.1,21.5,6.6,0
11/30/2021,90.98,76.73,21,6.3,0
12/1/2021,90.98,64.48,22.4,6.3,0
12/2/2021,78.19,68.53,21.1,8,0
12/3/2021,84.33,82.64,20.7,10.8,0.01
12/4/2021,97.83,86.4,20.7,10.5,2
12/5/2021,90.7,82.94,23.1,10.4,0
12/6/2021,98.92,82.75,22,9.2,0
12/7/2021,95.63,76.22,22.7,8.5,0
12/8/2021,90.74,72.88,22,6.3,0
12/9/2021,NaN,NaN,21,6.2,0
12/10/2021,95.31,75.9,20.6,6.5,0
12/11/2021,92.92,72.95,19.8,5.4,0
12/12/2021,95.01,75.31,19.3,5,0
12/13/2021,86.34,62.99,19.8,4.3,0
12/14/2021,87.83,69.28,20,4.2,0
12/15/2021,NaN,NaN,17.5,4.3,0
12/16/2021,92.04,60.26,18.2,3,0
12/17/2021,87.22,58.92,19,3.4,0
12/18/2021,NaN,NaN,18.1,2.6,0
12/19/2021,89.58,72.36,17.4,3,0
12/20/2021,92.1,69.71,17.4,3.2,0
12/21/2021,95.96,66.32,17.7,3,0
12/22/2021,87.13,73.58,17.7,2.6,0
12/23/2021,94.61,70.74,17.8,3,0
12/24/2021,92.17,76.9,18,3.4,0
12/25/2021,93.61,77.03,17.4,4.4,0
12/26/2021,92.55,75.31,16.5,4.1,0
12/27/2021,93.73,72.85,17,5.4,0
12/28/2021,97.37,73.2,15.2,3.6,0
12/29/2021,98.77,97.52,8.1,7.7,10.7
12/30/2021,98.73,88.69,13.5,6,35
12/31/2021,100,80.45,14.8,4.5,0
1/1/2022,98.7,78.7,16.7,3.8,0
1/2/2022,94.85,75.32,17.5,4.1,0
1/3/2022,97.41,75.18,18.5,4.4,0
1/4/2022,94.87,74.15,18,4.5,0
1/5/2022,92.9,83.31,18,5.8,0
1/6/2022,80.96,71.08,17.8,7.6,0
1/7/2022,89.19,82.15,17.5,9.5,0
1/8/2022,90.92,69.58,18.2,7.6,0
1/9/2022,NaN,NaN,19,8,0.01
1/10/2022,91.16,96,21.2,8.6,0
1/11/2022,95.25,72.6,18.7,6.8,0.01
1/12/2022,89.44,74.9,17.5,7,0
1/13/2022,90.17,76.9,16.5,5.3,3
1/14/2022,100,79.18,16,4.6,0
1/15/2022,NaN,NaN,17.5,5.7,0
1/16/2022,91.1,75.25,18.2,4.4,0
1/17/2022,95.08,70.36,17.6,5.2,0
1/18/2022,NaN,NaN,19,4.6,0
1/19/2022,86.65,70.09,18.4,5.2,0
1/20/2022,92.91,88.59,13.4,7.6,0.01
1/21/2022,90.59,84.14,16.1,7.4,0.9
1/22/2022,97.36,78.7,13.5,4,1.1
1/23/2022,93.8,76.5,13.2,5.2,0.1
1/24/2022,92.72,82.83,15.5,6,0
1/25/2022,87.69,75.78,16.5,4.5,0
1/26/2022,88.03,69.42,13.9,5.6,0
1/27/2022,89.61,76.2,14,4.2,0.01
1/28/2022,84.96,73.6,15.5,4,0
1/29/2022,92,72.41,16.2,2.8,0
1/30/2022,92.14,75.34,15.7,3.3,0
1/31/2022,84.09,62.35,17.3,3.8,0
2/1/2022,90.07,72.8,16.7,4.4,0
2/2/2022,87.3,74.45,15,3.2,0
2/3/2022,94.73,75.68,16.5,4,0
2/4/2022,87.8,86.62,9.3,5.5,22.4
2/5/2022,98.7,83.94,13,4.8,28
2/6/2022,87.51,76.92,16.2,3.6,0
2/7/2022,92.61,76.98,16.9,5,0
2/8/2022,86.25,71.9,17,7.3,0
2/9/2022,NaN,NaN,18.2,5.2,0
2/10/2022,82.13,64.29,19,6.2,0.01
2/11/2022,80.55,68.03,18,4.9,0
2/12/2022,87.69,69.29,19.7,4.4,0
2/13/2022,78.24,74.64,18,6.5,0
2/14/2022,90.51,74.93,19.3,5.3,0
2/15/2022,NaN,NaN,19.5,7,0
2/16/2022,86.34,64.7,19.8,6.4,0
2/17/2022,80,66.89,20.6,5.6,0
2/18/2022,NaN,NaN,20.2,5.5,0
2/19/2022,82.7,55.55,20.7,7.5,0
2/20/2022,79.97,60.44,19.4,5.5,0
2/21/2022,83.16,68.24,17.4,4,1.8
2/22/2022,87.03,73.22,18.7,5.2,0
2/23/2022,88.4,60.32,20.5,6.3,0.01
2/24/2022,78.88,63.88,23.2,7,0
2/25/2022,80.44,60,20.5,8.8,0
2/26/2022,67.49,60.3,21.5,6.3,0.01
2/27/2022,73,51.56,22.5,7.5,0
2/28/2022,78.22,60.76,22.8,6.8,0
3/1/2022,73.96,63.07,23.8,7.5,0
3/2/2022,85.42,49.23,24,8.5,0
3/3/2022,75.6,65.57,24.9,7.8,0
3/4/2022,81.84,45.66,25.2,9.5,0
3/5/2022,70.74,38.93,25,7.8,0
3/6/2022,71.38,62.27,26.5,9,0
3/7/2022,77.71,95.07,28.2,10.5,0
3/8/2022,75.96,49.48,29.4,10.5,0
3/9/2022,NaN,NaN,29,10.5,0
3/10/2022,67.46,56.29,27.5,11.2,0
3/11/2022,75.16,53.64,27.3,11.6,0
3/12/2022,71.08,53.57,28.3,10.8,0
3/13/2022,72.57,47.98,29.4,11.8,0
3/14/2022,70.62,53.06,30.3,12.5,0
3/15/2022,NaN,NaN,31.2,13.4,0
3/16/2022,70.75,70.11,29.5,13.6,0
3/17/2022,75.22,56,28.8,14.3,4.6
3/18/2022,NaN,NaN,31.3,14.4,0
3/19/2022,67.33,44.7,31.5,15.3,0
3/20/2022,65.84,51.63,30.7,14.4,0
3/21/2022,69.97,59.15,29.3,14.6,0
3/22/2022,72.06,64.4,30.5,14.8,0
3/23/2022,76.03,55.29,29.8,15.5,0
3/24/2022,72.7,49.06,29.2,14,0
3/25/2022,71.87,33.91,28.5,12.2,0.2
3/26/2022,64.83,37.4,30,13.3,0
3/27/2022,53.97,51.26,29,12.5,0
3/28/2022,71.91,62.89,28.2,15.5,0
3/29/2022,70.66,71.75,26.4,16.5,0.01
3/30/2022,83.04,76.18,25.8,17.2,0.01
3/31/2022,77.46,69.78,27.2,17.5,0.01
4/1/2022,84.68,69.28,26.6,16.6,0
4/2/2022,77.34,71.76,28.8,17.5,0
4/3/2022,77.75,53.92,30.2,18.3,0.01
4/4/2022,70.53,61.88,30,17.2,0.01
4/5/2022,70.62,58.96,31.5,16,0
4/6/2022,68.77,55.1,30.4,16.5,0
4/7/2022,65.91,66.75,30.4,16.4,0
4/8/2022,68.8,51.1,29.6,15.6,0
4/9/2022,NaN,NaN,28.5,16.8,0.9
4/10/2022,89.52,69.8,27.5,16.4,1.2
4/11/2022,77.06,66.17,29.7,15.6,0.8
4/12/2022,75.33,64.6,28.8,18.4,0
4/13/2022,82.37,62.82,31.4,17.8,0
4/14/2022,88.27,39.19,31.5,16.6,3
4/15/2022,NaN,NaN,32,14.5,0
4/16/2022,45.15,32.44,32,14.5,0
4/17/2022,47.32,31.96,31.5,13.8,0
4/18/2022,NaN,NaN,32.5,14,0
4/19/2022,72.93,64.02,30,17,0
4/20/2022,73.72,93.06,27.1,15,1
4/21/2022,69.08,62.8,30.6,17.4,1.6
4/22/2022,70.82,57.09,30,17.5,0
4/23/2022,65.17,48.99,31,14,1.1
4/24/2022,58.3,41.04,32.6,15.2,0
4/25/2022,47.33,48.17,32.5,14.8,0
4/26/2022,59.19,37.55,32.3,15.9,0
4/27/2022,55.95,50.46,31.6,16,0
4/28/2022,67.46,58.41,31.4,17.4,0
4/29/2022,62.38,86.53,28.5,17.5,0
4/30/2022,85.86,74.47,23,16,2
5/1/2022,71.21,61.93,30,15.5,3
5/2/2022,83.28,94.38,28.6,16.2,0.9
5/3/2022,72.7,54.37,28,16.1,24.8
5/4/2022,81.31,71.89,28,18,0.01
5/5/2022,83.34,67.58,28,16,25.9
5/6/2022,87.93,76.7,25.2,17.4,0.7
5/7/2022,73.99,95.48,29,16.8,0
5/8/2022,77.86,71.79,28.5,17,10.6
5/9/2022,NaN,NaN,28,16.5,30.7
5/10/2022,77.06,74.65,28.5,18,0
5/11/2022,77.97,91.64,28.4,17.4,26.9
5/12/2022,76.99,77.49,28.9,16.6,5.7
5/13/2022,74.89,68.11,28.5,18.8,0
5/14/2022,76.82,77.4,29.6,18,8.5
5/15/2022,NaN,NaN,25.5,20,0
5/16/2022,79.47,91.27,30.4,18.5,8.4
5/17/2022,79.74,46.93,30.8,16.5,10.1
5/18/2022,NaN,NaN,30.8,18,0
5/19/2022,64.88,64.21,30.2,16.7,0.01
5/20/2022,82.99,69.47,29,16.6,6.6
5/21/2022,77.09,58.02,29.8,15.6,8.5
5/22/2022,93.3,69.97,26.2,15.5,4.7
5/23/2022,88.34,80.49,27,15.5,15.4
5/24/2022,71.86,59.24,26.2,16.5,4
5/25/2022,73.43,96.22,27,15.6,0.01
5/26/2022,44.24,98.09,27.4,15,52.3
5/27/2022,78.83,71,28.4,14,41
5/28/2022,86.54,71.94,25.2,18.5,0
5/29/2022,94.9,80.26,26.6,18,5.4
5/30/2022,75.32,86.53,28,19.2,0
5/31/2022,87.12,75.19,26.6,19.6,3.4
6/1/2022,78.81,72.48,28.8,18.6,4.9
6/2/2022,72.69,74.14,31.2,18.5,0
6/3/2022,72.69,72.6,29.5,20.4,0.01
6/4/2022,78.63,84.44,28.2,19.8,8.8
6/5/2022,88.78,95.01,28.3,20.2,2.1
6/6/2022,90.43,86.34,28.5,20,15.8
6/7/2022,87.5,78.96,28.2,20.5,0.6
6/8/2022,81.5,98.31,28.4,20,5.4
6/9/2022,NaN,NaN,26.5,19.5,32.1
6/10/2022,76.27,78.29,29.2,20.4,4.6
6/11/2022,76.74,75.29,29.5,20.5,0
6/12/2022,84.5,66.23,28.3,20.6,0.01
6/13/2022,85.5,93.6,29.7,19,2
6/14/2022,95.05,77.77,29.5,19.5,54
6/15/2022,NaN,NaN,27.6,19.8,55
6/16/2022,83.15,70.97,29.5,20.6,1
6/17/2022,77.66,67.72,30.1,19,6.3
6/18/2022,NaN,NaN,29.5,19,14.6
6/19/2022,84.43,71.78,29.8,18.8,26.2
6/20/2022,75.29,82.89,28.5,20.4,0
6/21/2022,75.19,94.9,28,18.6,0.01
6/22/2022,78.17,90.59,30,19.5,26.5
6/23/2022,85.86,92.14,29.7,19.8,6.3
6/24/2022,94.34,76.3,28.8,20.5,60.5
6/25/2022,74.02,86.12,29.3,20.2,3.8
6/26/2022,88.99,84.39,28.8,20.4,23.8
6/27/2022,98.33,81.09,28.4,20,14.5
6/28/2022,93.43,82.07,26,21,4
6/29/2022,95.04,95.02,23.7,20.3,25.4
6/30/2022,87.34,82,28.8,19.4,5.2
7/1/2022,78.27,72.66,30.2,20.6,0
7/2/2022,87.66,86.34,28.8,20.6,5.1
7/3/2022,79.4,96.72,28.2,21,0.01
7/4/2022,94.36,86.5,28.2,21,13.5
7/5/2022,84.69,86.28,30.8,21.8,0.2
7/6/2022,81,95.16,30.2,22.1,0.5
7/7/2022,85.15,89.32,31.2,21.2,19.6
7/8/2022,86.54,94.38,29.5,22.3,5
7/9/2022,NaN,NaN,28.5,20.2,56.2
7/10/2022,76.55,80.81,29.7,20.4,13.7
7/11/2022,81.08,86.33,31,20.5,0.2
7/12/2022,78.09,86.86,30.8,20.7,3.6
7/13/2022,84.75,90.71,30.8,20.8,2.6
7/14/2022,82.84,87.76,30.5,21,2
7/15/2022,NaN,NaN,31.2,20,1.2
7/16/2022,78.59,75.84,31.5,21.4,0
7/17/2022,77.16,80.94,32.3,21,0
7/18/2022,NaN,NaN,29.4,22.5,2
7/19/2022,85.75,93.4,30.1,20.5,2
7/20/2022,89.15,83.56,27.2,21.2,3
7/21/2022,95.91,87.7,28.2,20.5,42.7
7/22/2022,88.96,84.8,27.2,20.6,12.4
7/23/2022,85.86,78.18,30.8,19.8,30.5
7/24/2022,89.56,81.91,29.5,20,25.3
7/25/2022,85.46,89.06,29.5,20,4.9
7/26/2022,93.45,93.45,27.5,20.1,7.6
7/27/2022,91.91,87.65,29,19.5,55
7/28/2022,93.27,78.64,28.3,18.5,14.9
7/29/2022,83.13,90.55,28.7,21,0.1
7/30/2022,91.92,88.93,28.5,20.6,9.5
7/31/2022,95.08,95.14,25.5,21,5.2
8/1/2022,90.43,90.5,26.5,20,49.8
8/2/2022,88.88,87.45,26,20.8,15
8/3/2022,89.78,89.06,27.6,20.6,1.6
8/4/2022,89.67,84.75,26.6,21,5.2
8/5/2022,80.55,78.53,30.2,20.5,2.5
8/6/2022,91.12,93.49,30.5,20.3,13.5
8/7/2022,78.7,83.44,31.2,21.2,25.8
8/8/2022,81.99,93.63,31.5,20.3,0.1
8/9/2022,NaN,NaN,31.5,20.5,7.9
8/10/2022,82.14,89.83,30.3,20.6,75.1
8/11/2022,77.92,73.23,30.5,20.5,1.5
8/12/2022,81.77,78.45,31.4,20,0
8/13/2022,75.85,91.93,31.4,22.3,0.01
8/14/2022,90.35,82.34,29,20.1,36
8/15/2022,NaN,NaN,29.5,19.5,1
8/16/2022,75.05,78.35,30.5,19.6,0
8/17/2022,80.23,74.23,30.2,21.6,0
8/18/2022,NaN,NaN,32.6,21,0
8/19/2022,81.61,87.4,31,19.6,23.8
8/20/2022,86.62,82.14,30.3,19.6,39.8
8/21/2022,80.71,73.63,30.7,21.3,0.1
8/22/2022,76.26,74.43,30.8,19.8,0
8/23/2022,74.31,96.67,31.5,20.4,0
8/24/2022,83.4,84.61,31,20.5,35.7
8/25/2022,83.47,74.81,31.2,20.9,0.01
8/26/2022,88.83,79.56,27.6,21,0.2
8/27/2022,84.8,86.06,29.5,21.5,0
8/28/2022,95.01,81.84,25.4,20.3,5.9
8/29/2022,85.97,79.45,30.5,18.8,4.6
8/30/2022,80.29,78.33,30.7,20.8,0
8/31/2022,91.88,84.62,27.6,20.5,1.7
9/1/2022,90.37581505,76.24825,27.8,20.8,0.1
9/2/2022,91.91302891,78.79915561,27.6,21,0.01
9/3/2022,85.83578734,80.49569157,29,20.4,0.6
9/4/2022,84.74013063,93.49029862,30,20,5
9/5/2022,84.54492574,80.7170045,30.2,20.2,11.9
9/6/2022,82.64811843,91.95571705,30,20.5,0.01
9/7/2022,94.97832329,85.48904136,27.4,20,22.8
9/8/2022,85.8412273,95.02511254,25.2,20.2,21.4
9/9/2022,87.25749227,87.32546215,28,19.5,0.8
9/10/2022,90.92007441,94.18459216,28.8,19,18.5
9/11/2022,87.48075525,94.94214814,30,19.6,6
9/12/2022,84.48609582,85.69340147,29.6,19.2,5.3
9/13/2022,85.67723441,90.30484577,27.3,19.8,0.3
9/14/2022,89.46012518,85.74793795,27.9,18.5,9.4
9/15/2022,89.41733001,89.60911419,26.5,19.4,25.2
9/16/2022,94.20083085,93.54650366,27,19.5,1.8
9/17/2022,93.36988434,88.78436165,25.4,19.4,4.5
9/18/2022,90.24190134,79.22732101,29,20,4.8
9/19/2022,80.26059564,85.49416197,30.4,19.5,0.01
9/20/2022,86.55689239,83.94668854,30,19.3,0.5
9/21/2022,87.43130071,83.00481701,30.5,20.4,0.3
9/22/2022,74.84939773,94.21494117,30.3,19.4,0.01
9/23/2022,84.60412681,79.76862048,29.6,19.8,26.7
9/24/2022,90.29423394,77.56083857,28.6,18.7,13
9/25/2022,81.74300567,87.16727635,30.2,19.6,3
9/26/2022,85.72796893,81.2976967,26.7,19.6,18.2
9/27/2022,79.8029773,81.6098168,29.5,18.5,5.8
9/28/2022,85.42304659,80.16376572,29.6,17.6,0
9/29/2022,76.87860981,91.92426612,30.2,18.2,0
9/30/2022,84.14607437,84.42671185,29.5,18.7,22.5
10/1/2022,76.14,81.54,29,19,0.01
10/2/2022,74.27,76.8,31.2,19,0.01
10/3/2022,74,93.19,31.3,17.6,0
10/4/2022,91.66,96.52,24,19.3,36.2
10/5/2022,96.43,82.78,22.5,18.3,38.5
10/6/2022,98.22,98.17,19.5,17.5,22.4
10/7/2022,93.96,94.77,28,17.3,30.6
10/8/2022,81.34,73.66,28.5,17.6,6.2
10/9/2022,NaN,NaN,28.7,16.5,0
10/10/2022,77.13,86.66,26.6,18.4,0.01
10/11/2022,79.16,88.13,25.3,16.2,0.01
10/12/2022,79.16,82.48,27.5,17,2
10/13/2022,77.48,77.56,28,17.4,0
10/14/2022,74.53,80.71,27.5,15.5,1.1
10/15/2022,NaN,NaN,27.8,16.2,0
10/16/2022,71.92,82.54,27.6,15.8,0
10/17/2022,67.57,52.29,26.5,12.2,0
10/18/2022,NaN,NaN,25.5,12,0
10/19/2022,73.6,76.14,24.5,12,0
10/20/2022,74.68,70.07,25,12.5,0
10/21/2022,74.98,62.98,25.8,12.3,0
10/22/2022,73.27,61.33,25.7,12.5,0
10/23/2022,66.09,61,27,11.2,0
10/24/2022,68.05,66.35,27.2,11.8,0
10/25/2022,74.44,71.81,25.4,12.4,0
10/26/2022,67.4,80.95,25,11.5,0
10/27/2022,83.63,78.13,24.7,13,0
10/28/2022,94.53,81.6,24.5,12.5,0
10/29/2022,81.97,72.8,25,13,0
10/30/2022,78.64,70.07,26,11.4,0
10/31/2022,74.25,76.02,25.5,11.5,0
11/1/2022,74.11,71.21,24.6,12,0
11/2/2022,72.65,75.8,24.5,11.5,0
11/3/2022,71.68,65.85,24.8,10,0
11/4/2022,73.45,69.62,24.6,10.8,0
11/5/2022,70.02,72.64,24.5,11,0
11/6/2022,81.48,78.86,24.6,11,0
11/7/2022,83.45,80.36,24,11.6,0
11/8/2022,88.48,74.89,22,12.5,0
11/9/2022,NaN,NaN,23.8,11.8,0
11/10/2022,78.4,72.11,23.8,11.4,0
11/11/2022,76.77,82.63,23.3,10.6,0
11/12/2022,80.56,82.22,23.4,9.5,0
11/13/2022,74.43,74.09,22,8.3,0
11/14/2022,82.03,78.64,21.8,9,0
11/15/2022,NaN,NaN,22,9,0
11/16/2022,84.34,81.34,21.5,9.8,0
11/17/2022,89.77,72.06,20.6,9.5,0
11/18/2022,NaN,NaN,21.6,9.8,0
11/19/2022,80.67,74.64,22.4,8.9,0
11/20/2022,85.08,74.52,22.7,8.8,0
11/21/2022,82.16,75.19,22.7,8,0
11/22/2022,79.84,73.97,21.7,7.5,0
11/23/2022,78.1,84.63,21.3,7.3,0
11/24/2022,81.2,79.08,20.5,9.4,0
11/25/2022,83.59,66.74,23.2,8.3,0
11/26/2022,79.89,75.33,23.4,8.3,0
11/27/2022,87.48,76.52,22,8.4,0
11/28/2022,100,82.86,21.5,9,0
11/29/2022,95.68,73.81,21.2,8.5,0
11/30/2022,87.38,77.5,21.5,8.2,0
12/1/2022,91.22,74.75,21,7.3,0
12/2/2022,89.32,73.53,21,7.2,0
12/3/2022,87,75.88,20.4,7,0
12/4/2022,89.13,78.61,20.6,7,0
12/5/2022,85.23,75.96,19.9,6.8,0
12/6/2022,90.99,72.61,20,6.8,0
12/7/2022,89.89,81.06,19.7,6.6,0
12/8/2022,84.88,75.34,20,6.8,0
12/9/2022,NaN,NaN,20,6.6,0
12/10/2022,90.93,78.12,20,6.5,0
12/11/2022,89.88,71.11,20.8,6,0
12/12/2022,90.57,68.04,21.2,5.4,0
12/13/2022,88.71,80.28,21,5.6,0
12/14/2022,82.35,84.76,19,5.7,0
12/15/2022,NaN,NaN,18.7,7.6,0
12/16/2022,91.22,78.75,18.5,7.6,0
12/17/2022,100,73.22,19.2,7.7,0
